Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Half-Blood Prince,RON_24,1293,"(shrugging; still eating) Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it’s a hat, isn’t it? First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?",RON
Harry Potter and the Half-Blood Prince,HARRY_41,1306,"Thanks... Just then, the light in the Hall begins to gently dim and all eyes turn to Dumbledore, standing at the top of the Hall, ashen hand raised to the enchanted ceiling, where clouds respond to his gestures and shroud a gleaming full moon.",HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_17,1313,What’s happened to his hand?,HERMIONE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_22,1315,"The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn. MILD APPLAUSE ensues. Harry claps perfunctorily, his eyes drifting to the entrance of the Hall as a pair of Aurors station themselves just outside.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_23,1323,"Professor Slughorn, I’m happy to say, has agreed to resume his old post of Potions master. Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape. This is greeted by stunned silence. Dumbledore frowns, then attempts to generate something by CLAPPING his hands once. A few Slytherins join in and some dim-witted First Years.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_24,1334,"Now, as you know, each and every one of you was searched upon your arrival tonight. You have a right to know why. (MORE) (CONTINUED)",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_25,1343,"(a beat) Once there was a young man who, like you, sat in this very Hall. Walked this castle’s corridors. Slept beneath its roof. He seemed, to all the world, a student like any other. His name? Tom Riddle. The Hall goes utterly silent.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_26,1353,"Today, of course, the world knows him by another name. Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact. Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle. But in the end, their greatest weapon remains... you.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_27,1367,"Just something to keep in mind. Now, off to bed. Pip pip!",DUMBLEDORE
Harry Potter and the Half-Blood Prince,RON_25,1370,(as they rise) That was cheerful.,RON
Harry Potter and the Half-Blood Prince,HARRY_42,1391,This can’t be good.,HARRY
Harry Potter and the Half-Blood Prince,HARRY_43,1397,"Well, you see, I’ve got an open period this morning, Professor -- PROFESSOR McGONAGALL So I noticed. I would think you’d want to fill it with Potions. Or is it no longer your ambition to become an Auror?",HARRY
Harry Potter and the Half-Blood Prince,HARRY_44,1405,It is. Or was. But I was told I had to get an Outstanding in my,HARRY
Harry Potter and the Half-Blood Prince,O.W.L. --_1,1408,PROFESSOR McGONAGALL And so you did when Professor,O.W.L. --
Harry Potter and the Half-Blood Prince,HARRY_45,1416,Really? Well... brilliant. I’ll head there straight away. PROFESSOR McGONAGALL Good. And take Weasley with you.,HARRY
Harry Potter and the Half-Blood Prince,RON_26,1425,But I don’t want to take Potions!,RON
Harry Potter and the Half-Blood Prince,SLUGHORN_16,1440,"Nonsense, we’ll sort you out. Any friend of Harry’s is a friend of mine. Right then, books out --",SLUGHORN
Harry Potter and the Half-Blood Prince,HARRY_46,1444,"Um, sorry, sir, but I haven’t got my book yet -- nor’s Ron. You see -- (until this morning...) *",HARRY
Harry Potter and the Half-Blood Prince,SLUGHORN_17,1448,"Not to worry. You can get what you need from the cupboard. As Harry and Ron step to the cupboard, Slughorn resumes, gesturing to the cauldrons bubbling before him.",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_18,1453,"Now, as I was saying, I’ve prepared a few concoctions this morning. Any ideas what these might be? Yes, Miss...?",SLUGHORN
Harry Potter and the Half-Blood Prince,HERMIONE_18,1458,"Granger, sir. That one there is Veritaserum. And that would be Polyjuice Potion. And that... In the cupboard, Harry and Ron find two TEXTBOOKS -- one new, one shabby and soiled. Both snatch for the new when a box -- marked “BEZOARS” -- tips. As Harry makes a grab for it, Ron wrests free the new textbook and goes off grinning.",HERMIONE
Harry Potter and the Half-Blood Prince,HERMIONE_19,1467,... is Amortentia! The most powerful love potion in the world. (MORE) (CONTINUED),HERMIONE
Harry Potter and the Half-Blood Prince,HERMIONE_20,1474,"It’s rumored to smell differently to each person, according to what attracts them. For example, I smell freshly mown grass and new parchment and spearmint toothpaste --",HERMIONE
Harry Potter and the Half-Blood Prince,SLUGHORN_19,1482,"One of my best friends is Muggle- born. She’s the best in our year... Harry, settling into his seat with the soiled textbook, looks up just as Slughorn’s eyes shift to him for confirmation. As Harry nods, Hermione glances curiously at him.",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_20,1490,"Now Amortentia doesn’t create actual love, of course. That’s impossible. But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room.",SLUGHORN
Harry Potter and the Half-Blood Prince,KATIE BELL_1,1503,"Sir, you haven’t told us what’s in that one.",KATIE BELL
Harry Potter and the Half-Blood Prince,SLUGHORN_21,1506,Ah yes...,SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_22,1510,"What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --",SLUGHORN
Harry Potter and the Half-Blood Prince,HERMIONE_21,1516,Liquid luck. A buzz runs through the class. Even Malfoy perks up. (CONTINUED),HERMIONE
Harry Potter and the Half-Blood Prince,SLUGHORN_23,1522,"Yes, Miss Granger. Desperately tricky to make. Disastrous should you get it wrong. But brewed correctly, as this has been, it has remarkable powers. One sip and you will find that all your endeavors succeed... at least until the effects wear off.",SLUGHORN
Harry Potter and the Half-Blood Prince,KATIE BELL_2,1531,But then why don’t people drink it all the time?,KATIE BELL
Harry Potter and the Half-Blood Prince,SLUGHORN_24,1534,"Because taken in excess it causes giddiness, recklessness and dangerous overconfidence.",SLUGHORN
Harry Potter and the Half-Blood Prince,BLAISE_2,1538,"Have you ever taken it, sir?",BLAISE
Harry Potter and the Half-Blood Prince,SLUGHORN_25,1540,Twice. Once when I was twenty- four. Once when I was fifty- seven. Two tablespoons taken at breakfast. Two perfect days...,SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_26,1547,"So. This is what I offer each of you today. One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook. Excitement seizes the class. Slughorn smiles knowingly.",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_27,1557,"You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize. In any event -- good luck.",SLUGHORN
Harry Potter and the Half-Blood Prince,HERMIONE_22,1589,How did you do that?,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_47,1591,Crush it. Don’t cut it.,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_23,1593,No. The instructions specifically say to cut.,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_48,1596,No. Really --,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_24,1598,Sh!,HERMIONE
Harry Potter and the Half-Blood Prince,MONTAGE BEGINS_1,1604,Students struggle. A cauldron overflows. Lavender eyes Ron.,MONTAGE BEGINS
Harry Potter and the Half-Blood Prince,ANOTHER ANGLE_1,1623,"Slughorn wends his way amongst the cauldrons, nodding with sympathy at the fiascos before him. Then... he stops, staring in disbelief at the pearly sheen of one bubbling potion.",ANOTHER ANGLE
Harry Potter and the Half-Blood Prince,SLUGHORN_28,1628,"Merlin’s Beard! But it’s perfect. So perfect I daresay one sip would kill us all! Your mother was a dab hand at potions, but this... My, my, what can’t you do, m’boy? Perhaps you will save us all in the end... All eyes turn to Harry. His smile falters.",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_29,1637,"Here you are then, as promised. One bottle of Felix Felicis. Use it well. Slowly, Harry reaches out... takes the glittering vial.",SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_28,1657,"Good evening, Harry. You got my message, I see. Come, come. Sit.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_29,1661,So. How are you?,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_49,1663,"Fine, sir.",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_30,1665,"Enjoying your classes? Professor Slughorn, for one, is most impressed with you.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_50,1669,"I think he overestimates my abilities, sir.",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_31,1672,Do you?,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_51,1674,Definitely.,HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_32,1677,And what of your activities outside the classroom? Do they bring you satisfaction?,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_52,1681,Sir?,HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_33,1683,I notice you spend a great deal of time with Miss Granger. One can’t help but wonder if --,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_53,1687,No! I mean... she’s brilliant. And we’re friends. But... no.,HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_34,1690,"Forgive me, Harry, I... (CONTINUED)",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_35,1696,"... I was merely curious. (rising) In any event, I’m sure you’re wondering why I’ve summoned you here tonight. The answer lies here.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_36,1705,What you see before you are memories. In this case pertaining to one individual: Voldemort. Or as he was known then... Tom Riddle.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_37,1713,This vial contains a most particular memory -- of the day I first met him. I’d like you to see it. If you would...,DUMBLEDORE
Harry Potter and the Half-Blood Prince,MRS. COLE_1,1739,"I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore. In all the years Tom’s been here, he’s never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence.",MRS. COLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_38,1748,I am not family. But his name has been known to me since birth.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,MRS. COLE_2,1751,"I see... But she doesn’t really. She stops, frowns.",MRS. COLE
Harry Potter and the Half-Blood Prince,MRS. COLE_3,1754,I think I should tell you. He’s a funny boy -- Tom. Odd. There have been incidents with the other children. Nasty things.,MRS. COLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_39,1759,"Perhaps you could give me an example. Mrs. Cole starts to speak, then shakes her head, moves off. As Dumbledore makes to follow, his eyes happen upon a FRAMED PHOTOGRAPH on the wall, old and yellowing, depicting a SEASIDE SCENE of a SHARP ROCK OUTCROPPING and a CAVE. As he exits, we HOLD ON it. NEW ANGLE - CORRIDOR OUTSIDE TOM RIDDLE’S ROOM Mrs. Cole’s hand appears. KNOCKS. She turns the KNOB.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,MRS. COLE_4,1776,"You’ve got a visitor, Tom. (CONTINUED)",MRS. COLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_40,1782,"How do you do, Tom. Riddle eyes Dumbledore briefly, looks away.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,MRS. COLE_5,1785,"Well, I’ll leave you two to yourselves.",MRS. COLE
Harry Potter and the Half-Blood Prince,BRASS KEYS..._1,1792,"Moving on, Dumbledore passes a TALL CABINET, tracing his FINGERS over its surface, as if the wood’s grain were Braille, as if somehow “seeing” what lies within. Then Dumbledore pauses. Strewn on a small table are a grouping of SEVEN DARK DRAWINGS. A BOY and GIRL, their faces anguished. A sea-swept CAVE. The same cave from the photograph. Dumbledore begins to reach out...",BRASS KEYS...
Harry Potter and the Half-Blood Prince,TOM RIDDLE_1,1800,Don’t.,TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_41,1804,"As you wish. Riddle looks away and Dumbledore, for the first time, notices his hands. They are splayed, utterly still, and INTERLACED with a SILKY WEB, where a SPIDER knits back and forth.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_2,1810,"You’re the doctor, aren’t you?",TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_42,1812,No. I am a Professor.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_3,1814,"I don’t believe you. I hear Mrs. Cole talking, her and the rest of the staff. They want me looked at. They think I’m different.",TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_43,1819,Perhaps they’re right. (CONTINUED),DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_4,1824,I’m not mad.,TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_44,1826,"Hogwarts is not a place for mad people. Riddle looks up, cocks his head ever-so-slightly.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_45,1830,"It’s a school. A school of... magic. Riddle stays looking, but says nothing.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_46,1834,"You can do things, can’t you, Tom? Things the other children can’t. Riddle eyes Dumbledore intensely, unblinking.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_5,1838,Yes.,TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_47,1840,"Tell me some of the things you can do, Tom.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_6,1843,(watching the spider) I can make things move -- without touching them. I can make animals do what I want without training them. I can make bad things happen to people who are mean to me. I can make them hurt... if I want.,TOM RIDDLE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_7,1853,Who are you?,TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_48,1855,"I’m like you, Tom. Different. Riddle closes his hands and the web collapses.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_8,1858,"Prove it. It is not a request. Without breaking his gaze, Dumbledore’s eyes narrow ever-so-slightly and... the WARDROBE BURSTS INTO FLAMES. Riddle wheels. (CONTINUED)",TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_49,1871,"I think there is something trying to get out of your wardrobe, Tom. Open it. Open. It. Terrified, Riddle steps to the burning wardrobe and throws open the door. On the topmost shelf, above a rail of threadbare clothes, a SMALL BOX SHAKES VIOLENTLY.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_50,1878,"Take it out. As Riddle’s fingers touch the box, the flames engulfing the wardrobe vanish, but the box continues to SHAKE -- the only sound in the now-silent room.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_51,1883,"Is there anything in that box you ought not to have? Riddle eyes Dumbledore, a trifle fearfully this time. He spills the box onto the bed: a YO-YO, a silver THIMBLE, and a tarnished MOUTH ORGAN.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_52,1889,"Why did you want these things, Tom?",DUMBLEDORE
Harry Potter and the Half-Blood Prince,TOM RIDDLE_9,1892,(looking off) I like having things that belonged to other people. It makes me feel ... close to them.,TOM RIDDLE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_53,1898,"Thievery is not tolerated at Hogwarts. At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? (as Riddle nods) I’ll be going now, Tom. Leave your window open tonight. An owl will bring you a message. Read it carefully.",DUMBLEDORE
